"품목코드","품목분류","모델명","정식품목","세부사양","메모","작성자","작성일자","수정일자","최근사용자"
"9BBD49A009D3C04DBA83437C05AED014","04.HW 관련",HP WorkStation,HP WorkStation Z600,"-Intel Xeon E5540 2.53 8MB/1066 QC CPU-1
-NVIDIA Quadro FX580 512MB Graphics
-HP 160GB SATA 7200 1st HDD
-HP 4GB (2x2GB) DDR3-1333 ECC 1-CPU RAM
-Microsoft Vista32B Downgrade to XP32B OS
-HP 16X DVD+-RW SuperMulti SATA 1st Drive
-Microsoft Vista32B Downgrade to XP32B OS
","",misjid,2009-07-15 00:00:00.000,2009-07-15 00:00:00.000,misjid
"9D5F925217D755449017CEC4B317E66F","08.기타","",SOLIDWORKS 기본교육 교재,"","",kylee,2016-06-20 00:00:00.000,2016-06-20 00:00:00.000,kylee
"9D97C84236EFF04EAE5554C8BBC7B52C","08.기타",Rhino5,Rhino5,"","",wjsdydtnr5,2016-06-07 00:00:00.000,2016-06-07 00:00:00.000,wjsdydtnr5
"9FF2503095F1D94D96F225EE34F6B4AB","02.해석 제품",EMS,COSMOSEMS,"- Electrostatic
 - Conduction
 - Magnetostatic
 - AC Magnetics
 - Transient
 - Multi-physics
 - Material
   . Built-in extensive library
   . Linear
   . Nonlinear
   . User-definabl
 - Excitations
   . Voltages
   . Currents
   . Charges
   . Charge distributions
   . Polarization
   . Coils
   . Magnets
   . Pulses","",misjid,2008-03-19 00:00:00.000,2015-02-05 00:00:00.000,admin
"9FFDD46788A5B0459CCF2BF2CAD0A403","04.HW 관련",Workstation,HP Workstation Z800,"- HP Air Cooling Solution
- HP Z800 850W 85% Efficient Chassis
- Microsoft Vista64B Downgrade to XP64B OS
- HP 1x Standard Heatsink Thermal Kit
- Intel Xeon X5550 2.66 8MB/1333 QC CPU-1
- HP Z800 Localization Kit
- NVIDIA Quadro FX4800 1.5GB PCIe Graphics
- HP 8GB (4x2GB) DDR3-1333 ECC 1-CPU RAM
- HP 146GB SAS 15K 1st HDD
- HP 300GB SAS 15K 2nd HDD
- HP 16X DVD -RW SuperMulti SATA 1st Drive
- HP 1.44MB Floppy Disk Drive
- HP USB Optical Scroll Mouse
- HP USB Standard Keyboard","",shpark,2009-11-03 00:00:00.000,2009-11-03 00:00:00.000,shpark
A01E9B0D8958BF4498757A25E5533662,"13. 3DEXPERIENCE Platform",XWB,"3DEXPERIENCE SOLIDWORKS Professional","- SOLIDWORKS Connected
    Standard 기능 + 추가 기능
    Xtended Reality (XR) Exporter
    공차 누적 해석 (TolAnalyst)
    비용 고려 설계 (Consting)
    리버스 엔지니어링 (Scan To 3D)
    Sub-D modeling (with xShape App)
- SOLIDWORKS Visualize Connected
   고급 실사적 렌더링","",admin,2020-10-15 00:00:00.000,2020-10-15 00:00:00.000,admin
A13FA69A2FD6D6479A2F9D9926D40A1A,"01.SolidWorks 관련",SolidWorks Advanced Topics 교재,SolidWorks Advanced Topics 교재," 1장. 탑-다운 방식 어셈블리모델링, 2장. MotionManager, 3장. 파일 참조, 4장. 멀티바디 솔리드, 5장. 스윕, 6장. 로프트, 7장. 곡면 이해, 8장. 곡면 개요, 9장. 솔리드-곡면 하이브리드 모델링, 10장. 불러온 지오메트리 수정 및 편집, 11장. 판금 파트 모델링, 12장. 판금 폼 도구, 13장. 추가 판금 피처, 14장. 용접구조물, 15장. 코어와 캐비티, 16장. 다중 분할 방향","",shpark,2010-06-21 00:00:00.000,2010-10-07 00:00:00.000,shpark
A14335752ECAC041B79B1BD43BB38BC7,"06.AutoCAD 관련",Product Design Suite,AutoDESK Product Design Suite Premium,"","New 10% DC ( FY14 Q3, 2013. 08. 07. ~ 2013. 10. 18 )
프로모션 건으로 기간 종료후 발주는 거래처 확인 필",ktkim,2013-09-11 00:00:00.000,2013-09-13 00:00:00.000,ktkim
A16CDB8813AD054EB25AC5785CEDD2B7,"09.제품관리","",SOLIDWORKS Simulation Professional,"","",admin,2007-08-30 00:00:00.000,2015-11-23 00:00:00.000,ksllkd
A1B629170FA4C641A4A88E0499730951,"01.SolidWorks 관련","",SOLIDWORKS CAM Professional,"","",ckjung,2017-11-08 00:00:00.000,2017-11-08 00:00:00.000,ckjung
A1C348AF92AC3A438D0990DD9A04DE9C,"10.MS계열 제품군",Windows Professional,WinPro 8.1 SNGL Upgrd OLP NL,"",본 항목의 대리점가격은 글로벌 라이선스를 사용하는 고객사에 제안하기 위해 받은 가격으로 일반적인 제안 가격에 맞지 않음,ktkim,2014-02-03 00:00:00.000,2014-02-03 00:00:00.000,ktkim
A21A60635C53EC4FAE9A4E47EDCA93C1,"10.MS계열 제품군",Windows Server CAL,WinSvrCAL 2012 SNGL OLP NL UsrCAL,"","",admin,2014-02-05 00:00:00.000,2014-04-22 00:00:00.000,sjh
A248DD50D996F2419A5C2674A98FB7CC,"00.Subscription Service","",SOLIDWORKS Traning Book (본사 교재)," - 기본 / 고급 / 도면 (1 Set 3권)
 - 기타 교재 비용 별도","",admin,2015-01-28 00:00:00.000,2015-01-28 00:00:00.000,admin
A257A675047DC140BBBA3920CA019AA0,"08.기타",SOLIDWORKS 제품용역,SOLIDWORKS 제품용역," - Special Service로 1회에 한함.
","",hhk,2014-07-21 00:00:00.000,2014-07-21 00:00:00.000,hhk
A257B9FB5F287841B8F05909C0B93BE5,"04.HW 관련",HP Z420 Workstaion,HP Z420 Workstaion,"","",kylee,2014-11-04 00:00:00.000,2014-11-04 00:00:00.000,kylee
A2EE679229CE7542ACFF6F9D75713262,"04.HW 관련",Edison+ 듀오,Edison+ 듀오,"제작 크기		225 x 145 x 150 mm
제품 사이즈	467 x 324 x 454 mm
소프트웨어	Creator K
적층두께		0.1 - 0.3 mm
적층방식		FDM (Fused Deposition Modeling)
재료		PLA
","",sjh,2014-02-10 00:00:00.000,2014-02-10 00:00:00.000,sjh
A33858EFD3BE654E8F0A0B34835766DF,"08.기타",rebless(렌탈),rebless(렌탈),"","",wsshin,2021-01-08 00:00:00.000,2021-01-08 00:00:00.000,wsshin
A35F7FD6F7CF784485B6D8808FD5FAD5,"08.기타","",키오스크,"","",wsshin,2015-01-15 00:00:00.000,2015-01-15 00:00:00.000,wsshin
A395D82610FF09479585417247C8676F,"01.SolidWorks 관련",Term License,SOLIDWORKS Flow Simulation Term License,"","",ksllkd,2020-05-13 00:00:00.000,2020-05-13 00:00:00.000,ksllkd
A41D37CDA651EA46B7CC06147BF8F0F5,"09.제품관리","",DesignSTAR Designer,"","",nana,2007-11-27 00:00:00.000,2007-11-27 00:00:00.000,mihwa
A538E8C22EA71A46B309D2F98C330247,"10.MS계열 제품군",Office,Office Standard Single OLV MA,"","",misjid,2009-07-06 00:00:00.000,2009-07-06 00:00:00.000,misjid
A5562996B672334AA175227744A61C6D,"00.Subscription Service",SOLIDWORKS Plastics Premium,SOLIDWORKS Plastics Premium Subscription Service," - 설치 매뉴얼 제공
 - 차기 버전 Upgrade 1회
 - On-Line 기술 지원 (전화 및 원격지원)
 - nodeDATA 교육 (1 Seat 당 1명 기준)
    - 쿠폰 2장 제공
 - nodeDATA On-Line 교육(Webcast)
 - nodeDATA 세미나
 - nodeDATA 홈페이지 로열 회원 등급 부여
    - 기술 문서 및 동영상 열람
 - 최신 뉴스레터 제공
 - Disable Request Service(라이선스 재 활성)
 - DX TOOL 제공
 - SOLIDWORKS Customer Portal 이용 
    - Service Request / Enhancement Request / Knowledge Base
 - SOLIDWORKS Beta 체험 및 Awards
 - 계약기간 : 1년간 (2015.mm.dd ~ 2016.mm.dd)
 - 대상 S/N :","",ksehee,2015-02-26 00:00:00.000,2018-11-30 00:00:00.000,intia
A63B06AD76A1A1409B80BE9BDFC5FCD4,"04.HW 관련",PowerEdge(TM) T110 II Server,Dell(TM) PowerEdge(TM) T110 II Server,"","",ktkim,2014-04-11 00:00:00.000,2014-04-11 00:00:00.000,ktkim
A68BA12B85BDB14E9206922EEB614699,"00.Subscription Service","",+++ 상기 공통 사항 +++," - 설치 매뉴얼 제공
 - 차기 버전 Upgrade 1회
 - On-Line 기술 지원 (전화 및 원격지원)
 - nodeDATA 교육 (1 Seat 당 1명 기준)
    - 쿠폰 2장 제공
 - nodeDATA On-Line 교육(Webcast)
 - nodeDATA 세미나
 - nodeDATA 홈페이지 로열 회원 등급 부여
    - 기술 문서 및 동영상 열람
 - 최신 뉴스레터 제공
 - Disable Request Service(라이선스 재 활성)
 - ND Rename Standard 제공
 - SOLIDWORKS Customer Portal 이용 
    - Service Request / Enhancement Request / Knowledge Base
 - SOLIDWORKS Beta 체험 및 Awards
 - 계약기간 : 1년간 (2015.mm.dd ~ 2016.mm.dd)
 - 대상 S/N :","",ksehee,2015-02-24 00:00:00.000,2015-02-24 00:00:00.000,ksehee
A7798B345D955F41942AD663F74F4338,"01.SolidWorks 관련",SolidWorks Education Edition,SolidWorks Edu. Edition Class Pack Subs. Service 45 User Network,"","",shpark,2009-11-25 00:00:00.000,2013-08-13 00:00:00.000,sjh
A7BC334313AD264DBD2A0092D4D18339,"12.전략제품(보안)",NH_AS,NETHELPER 자산관리,"자산관리
- 소프트웨어관리
- 하드웨어관리
- 실물자산관","",admin,2014-02-05 00:00:00.000,2014-03-11 00:00:00.000,ktkim
A86D3D26A4652A4BAA39F0E2F6E789AF,"01.SolidWorks 관련",SolidWorks Essentials 교재,SolidWorks Essentials 교재," 1장. 개요, 2장. 스케치, 3장. 기초 파트 모델링, 4장. 주조 모델링, 5장. 패턴, 6장. 회전 피처, 7장. 쉘링 및 보강대, 8장. 편집 : 수정, 9장. 편집 : 설계변경, 10장. 파트의 설정, 11장. 설계 변수 테이블 및 수식, 12장. 바텀-업(Bottom-Up) 방식 어셈블리 모델링, 13장. 어셈블리 사용, 14장. DimXper와 TolAnalyst 사용","",shpark,2010-05-19 00:00:00.000,2010-05-19 00:00:00.000,shpark
A8FAE0DA99642E4E8FAD62DA4C955743,"05.PDMWorks Enterprise 관련",Enterprise PDM,SOLIDWORKS Enterprise PDM 2010 Process for 50 User," - 전 User 사용 가능
 - 설계자용(모든기능포함)
 - CAD DATA 관리기능
 - CAD 통합 환경 제공
 - 권한에 따른 데이타 관리
 - Revision 관리
 - Secure acceess to engineering data
 - Automated revision control
 - Greater design re-use
 - Automated process control(ECO/ECN)
 - Contributor, Viewer 포함
 - 동시 접속자 50 User ( CAD Editer, Contributor, Viewer 포함하여 50 User)","",misjid,2010-10-25 00:00:00.000,2015-06-03 00:00:00.000,ksehee
A900D89B7014A246BB36A7086A682541,"13. 3DEXPERIENCE Platform",XWAO,"3DEXPERIENCE SOLIDWORKS Standard Offer","- 3D Creator
  xDesign
  Web상 3D Modeling Tool
  파라메트릭 모델링 기법

- 3DEXPERIENCE SOLIDWORKS Standard
  SOLIDWORKS Connected
   기존 SOLIDWORKS와 유사한 UI
   설계 데이터를 Cloud에 저장
   제조와의 Process 통합
   파트 및 어셈블리 모델링, 2D 도면
   고급 CAD파일 불러오기/내보내기

- Collaborative Industry Innovator
   3D Markup
     언제든 어떤 장비로든 사용 가능한 웹 기반의 2D 및 3D 마크업
   Bookmark Editor
     컨텐츠와 문서 협업을 위한 북마크 생성 및 관리
   Chage Action
     변경 조치 생성, 할당, 관리를 통한 모든 관련 영역을 아우르는
     명확한 변경 결정 커뮤니케이션
   Collaborative Lifecycle
     제품 컨텐츠의 생성, 검토, 출도, 폐기 단계를 관리 및 캡처
   Compare
     두 모델을 비교하여  차이점을 찾기 위한 손쉬운 비교
   3D Space
     협업 공간 생성, 관리, 멤버 추가 및 저장된 컨텐츠에 바로 접근
   Issue 3D Review
     3D 모델의 맥락에서 제품의 문제 식별 및 분석
   Issue Management
     제품의 문제를 팀 구성원들 간 생성, 구성 및 전달
   Product Explorer
     3D 시각화 및 트리 구조화를 통한 컨텐츠 탐색
   Route Management
     3D Dashboard 내 승인 경로 생성 및 관리

- Collaborative Business Innovator
  3D Dashboard
    업무 최적화를 위해 필요한 기능(app) 구성 가능
    실시간으로 다른 팀원들 진행 상황 모니터링
  3D Swym
    공지사항 포스팅
    작업 지시
    기술 문서 공유 및 관리
  3D Drive
    안전한 데이터 공유 가능
    링크 통해 외부 인원과 공유
    SOLIDWORKS 데이터를 통합하여 다이렉트로 오픈 가능
  3D Play
    3D 모델 데이터 뷰어
    CAD 없이 웹 브라우저를 통하여 언제든지 접근 가능
    측정, 주석, 마크업 추가하여 상세한 리뷰 가능
  3D Search and 6WTags
    데이터 특성에 따라 원하는 데이터를 쉽게 검색","",admin,2020-10-15 00:00:00.000,2020-10-15 00:00:00.000,admin
AA79BA6CC1558541B264D97993B4D5C9,"05.PDMWorks Enterprise 관련",SOLIDWORKS PDM Standard Viewer,SOLIDWORKS PDM Standard Viewer,"","",intia,2016-03-25 00:00:00.000,2016-03-25 00:00:00.000,intia
AAD4BC6AF5CB664887DF592631AF5364,"13. 3DEXPERIENCE Platform",PGB,Platform Extended Storage,- Platform 저장공간 추가 25GB,"",ksehee,2022-01-18 00:00:00.000,2022-01-18 00:00:00.000,ksehee
AB8FEEDF1F9AA147A494D4BA82720AF0,"13. 3DEXPERIENCE Platform",SW2,"3DEXPERIENCE SOLIDWORKS Professional Package","- SOLIDWORKS Connected
    Standard 기능 + 추가 기능
    Xtended Reality (XR) Exporter
    공차 누적 해석 (TolAnalyst)
    비용 고려 설계 (Consting)
    리버스 엔지니어링 (Scan To 3D)
    Sub-D modeling (with xShape App)
- SOLIDWORKS Visualize Connected
   고급 실사적 렌더링

- 3D Creator
  xDesign
    Web상 3D Modeling Tool
    파라메트릭 모델링 기법

- 3D Sculptor
   xShape
    서브디비전 모델링 기법
    복잡한 곡면 설계 가능
    산업 디자인용 색상표 이용하여 다양한 색상 정의","",ksehee,2022-01-18 00:00:00.000,2022-01-18 00:00:00.000,ksehee
AC5139C959392A48BDE1116C5472F410,"08.기타",ND-100D,CD영상등록기(ND-100D),"","",wsshin,2017-11-27 00:00:00.000,2017-11-27 00:00:00.000,wsshin
AC809FD32A9FE64DB2FC9C688E938AE4,"02.해석 제품",SOLIDWORKS Plastics Professional,SOLIDWORKS Plastics Professional,"[General]
 - SOLIDWORKS-embedded 
 - 4,000개 이상 상용 플라스틱 재질 포함, 사용자 정의 재질 지원
 - Shell,  Solid 3D Mesh
[Simulation Capabilities]
 - 충전 단계(첫 번째 단계 사출), 보압단계(두 번째 단계 사출)
 - 러너 균형 맞춤, 다중 게이트
 - 코인젝션, 다중샷
 - 인서트 오버몰딩
 - 보조가스, 섬유해석
 - 반응 사출 금형(RIM; 열경화성 수지)
 - 복굴절, 밸브 게이트 (순차 사출)
[Model Geometry]
 - 러너 설계 마법사
 - 핫 & 콜드 러너
 - 다중 캐비티 금형, 패밀리 금형
[Results]
 - 충전시간, 충전 용이 
 - 유동 선단 온도 및 충전 완료 시 온도
 - 전단 응력, 전단률
 - 충전 완료 시 압력
 - 웰드라인, 공기 갇힘
 - 싱크 마크
 - 체적 추축
 - 충전 완료시 고화층 비율
 - 형체력, 주기시
 - 자동 보고서 : MS office word, powerpoint, HTML","[General]
 - SOLIDWORKS-embedded 
 - 4,000+ Commercial Plastics  / Customizable
 - Automatic / Global, Local Mesh Refinement 
 - Boundary Mesh (shell) / Solid 3D Mesh
[Simulation Capabilities]
 - Filling Phase (1st stage injection) 
 - Packing Phase (2nd stage injection) 
 - Automatic Gate Location(s) 
 - Instantaneous Fill Time Plot 
 - Runner Balancing 
 - Multi Gates
 - Sink Mark Analysis 
 - Symmetry Analysis
[Advanced Simulation Capabilities]
 - Co-Injection
 - Multi-Shot
 - Insert Overmolding 
 - Gas-Assist 
 - Fiber Analysis 
 - Reaction Injection Molding (RIM; Thermosets) 
 - Birefringence 
 - Valve Gates (sequential injection) 
 - Venting Analysis 	
[ Mold Geometry Support]
 - Runner Design Wizard 
 - Sprues and Runners
 - Hot & Cold Runners 
 - Multi-Cavity Molds 
 - Family Molds 


[Results]
 - Fill Time
 - Air Trap
 - Short Shot
 - Ease of Fill 
 - Results Adviser 
 - eDrawings Support 
 - Pressure at End of Fill 
 - Flow Front Temperature 
 - Temperature at End of Fill 
 - Shear Stress 
 - Shear Rate 
 - Cooling Time 
 - Weld Lines 
 - Sink Marks 
 - Frozen Layer Fraction at End of Fill
 - Clamp Force 
 - Cycle Time 
 - Automatic report: MS office word, powerpoint, HTM
",shpark,2012-12-20 00:00:00.000,2015-02-13 00:00:00.000,jekim
ACA8890F371BC944982D3A8085781DE6,"11.기타Software",RedHat Enterprise Linux Server 6,RedHat Enterprise Linux x86_64,Media & install service pack,"",sjh,2013-12-24 00:00:00.000,2013-12-24 00:00:00.000,sjh
ACD8D410D880A84497BFC5C4E0C825AD,"04.HW 관련",HP Workstation Z400,HP Workstation Z400,"HP Z400 Workstation			
HP Air Cooling Solution			
HP Z400 475W 85% Efficient Chassis			
Microsoft Vista32B Downgrade to XP32B OS			
HP High Perf Heatsink Thermal Kit			
Intel Xeon W3520 2.66 8MB/1066 QC CPU			
HP Z400 Localization Kit			
NVIDIA Quadro FX1800 768MB Graphics			
HP 4GB (2x2GB) DDR3-1333 ECC RAM			
HP 250GB SATA 7200 1st HDD			
HP 16X DVD -RW SuperMulti SATA 1st Drive			
HP 1.44MB Floppy Disk Drive			
HP USB Optical Scroll Mouse			
HP USB Standard Keyboard			
HP 19"" LCD Moniter","",trha,2009-06-23 00:00:00.000,2009-12-14 00:00:00.000,misjid
ACE8B966D2734F4C8505BBEEA4D1BEF9,"01.SolidWorks 관련","3D Routing & Cabling module",elecworks for SolidWorks - 3D Routing & Cabling module," - elecworks for SolidWorks 에 추가 Module
 - 3D 전기배선 자동 작성 및 최적화
 - 전기배선길이 자동계산
 - wire 길이 및 속성 BOM작성","",chuls,2012-01-05 00:00:00.000,2012-01-05 00:00:00.000,chuls
AE023C50288EFF4194F85F98378F1EBC,"04.HW 관련",UP Plus2,UP Plus2,"제작 크기	    140 x 140 x 135 mm
제품 사이즈  245 x 260 x 350 mm
소프트웨어   UP Software
적층두께	    0.15, 0.2, 0.25, 0.30, 0.35, 0.40 mm
적층방식	    FDM (Fused Deposition Modeling)
재료	    ABS Plastic
","",sjh,2014-02-10 00:00:00.000,2014-02-10 00:00:00.000,sjh
AE2892319F892840A8093396777604EE,"11.기타Software",WinSvrStd,WinSvrStd 2012R2 SNGL OLP NL 2Proc,"- Server2008 다운그레이드 가능
- 영문언어 선택 사용 가능","",sjh,2014-08-20 00:00:00.000,2014-08-20 00:00:00.000,sjh
AF59E9062E173A4BBEF27811F877368E,"00.Subscription Service",SOLIDWORKS InspectionStandard Subscription Service,SOLIDWORKS Inspection Standard Subscription Service," - 설치 매뉴얼 제공
 - 차기 버전 Upgrade 1회
 - On-Line 기술 지원 (전화 및 원격지원)
 - nodeDATA 교육 (1 Seat 당 1명 기준)
    - 쿠폰 2장 제공
 - nodeDATA On-Line 교육(Webcast)
 - nodeDATA 세미나
 - nodeDATA 홈페이지 로열 회원 등급 부여
    - 기술 문서 및 동영상 열람
 - 최신 뉴스레터 제공
 - Disable Request Service(라이선스 재 활성)
 - DX TOOL 제공
 - SOLIDWORKS Customer Portal 이용 
    - Service Request / Enhancement Request / Knowledge Base
 - SOLIDWORKS Beta 체험 및 Awards
 - 계약기간 : 1년간 (2015.mm.dd ~ 2016.mm.dd)
 - 대상 S/N :","",ksehee,2016-02-02 00:00:00.000,2018-11-30 00:00:00.000,intia
AFD4B2678AE27D4D8FEA085C20029E99,"04.HW 관련",Switch(L2),Summit X250e-48t,"48 10/100BASE-TX, 2 gigabit combo ports (2 			unpopulated gigabit SFP and 10/100/1000BASE-T), 		2 SummitStack™ Stacking ports, ExtremeXOS™ Edge 		license, 1 AC PSU, connector for EPS-160 external 		redundant PSU													
","",misjid,2009-05-08 00:00:00.000,2009-05-18 00:00:00.000,misjid
B04CF61074A9C843AE7801C1608BCC56,"10.MS계열 제품군",Visual Studio Professional with MSDN,VSProwMSDN ALNG LicSAPk OLP NL Qlfd,"","",sjh,2014-06-26 00:00:00.000,2014-06-26 00:00:00.000,sjh
B1EAB3C35ADB654D95B6CB0BFAFAA5CB,"09.제품관리",SOLIDWORKS Flow Simulation,SOLIDWORKS Flow Simulation Standalone,"","",ksllkd,2016-01-27 00:00:00.000,2019-02-14 00:00:00.000,ksllkd
B44170ADA435214583F36A292B6A9FE5,"05.PDMWorks Enterprise 관련",SOLIDWORKS Manage Professional,SOLIDWORKS Manage Professional,"","",intia,2018-11-02 00:00:00.000,2018-11-02 00:00:00.000,intia
B468FC1F750A254391031DFFF69EAFA3,"10.MS계열 제품군",OS,Window Vista/XP OLV Single MA,"","",misjid,2009-07-06 00:00:00.000,2009-07-06 00:00:00.000,misjid
B49722F78B90B244ACDFB75DC2BBBA93,"13. 3DEXPERIENCE Platform",XWA,"3DEXPERIENCE SOLIDWORKS Standard"," - SOLIDWORKS Connected
   기존 SOLIDWORKS와 유사한 UI
   설계 데이터를 Cloud에 저장
   3DEXPERIENCE platfom으로 연결하여
   강력한 해석, 수준 높은 데이터 관리, 제조와의 Process 통합
   파트 및 어셈블리 모델링
   2D 도면 작성
   설계 재사용 및 자동화
   고급 CAD파일 불러오기/내보내기","",admin,2020-10-15 00:00:00.000,2020-10-15 00:00:00.000,admin
B686BDC8474D0C4E9C84D77C93B01B92,"09.제품관리","",SolidWorks Professional,"","",admin,2007-08-29 00:00:00.000,2008-11-03 00:00:00.000,mihwa
B6E9A7FDED87C2408EC4371BADEA5A04,"11.기타Software",Modview Design Suite,Modview Design Suite Professional (32/64bit),"- MDS Standard 기능포함
- MDS Tran (data translation)","",ktkim,2014-03-20 00:00:00.000,2014-03-20 00:00:00.000,ktkim
B7CCA96EBB3CB443A040C0FE4CE21070,"01.SolidWorks 관련",SOLIDWORKS Composer 2015,SOLIDWORKS Composer 2015," - 기술 도해
 - 분해도
 - 조립 지침서
 - 제조,공정 지침서
 - 현장 서비스 메뉴얼
 - 현장 서비스 가이드 
 - 제품 및 웹 카달로그
 - 마케팅 자료","",ksllkd,2014-11-20 00:00:00.000,2015-12-23 00:00:00.000,admin
B7DECC3D0C4A9D45B0CDF52180F3F39B,"01.SolidWorks 관련",LC,"01 LC YLC 미제공 제품 SW","","",admin,2024-04-09 00:00:00.000,2024-04-09 00:00:00.000,admin
B82B11FF3FAE504A9C17857CAD27C7B9,"12.전략제품(보안)",MirageWorks,MirageWorks vDESK v2.0,"- Named User License
- 유지보수 금액은 도입가의 15%","",admin,2014-02-05 00:00:00.000,2014-02-06 00:00:00.000,ktkim
B9B9549EAA6A3C4C9F48DAE82484B375,"00.Subscription Service",SOLIDWORKS Plastics Professional,SOLIDWORKS Plastics Professional Subscription Serv," - 설치 매뉴얼 제공
 - 차기 버전 Upgrade 1회
 - On-Line 기술 지원 (전화 및 원격지원)
 - nodeDATA 교육 (1 Seat 당 1명 기준)
    - 쿠폰 2장 제공
 - nodeDATA On-Line 교육(Webcast)
 - nodeDATA 세미나
 - nodeDATA 홈페이지 로열 회원 등급 부여
    - 기술 문서 및 동영상 열람
 - 최신 뉴스레터 제공
 - Disable Request Service(라이선스 재 활성)
 - DX TOOL 제공
 - SOLIDWORKS Customer Portal 이용 
    - Service Request / Enhancement Request / Knowledge Base
 - SOLIDWORKS Beta 체험 및 Awards
 - 계약기간 : 1년간 (2015.mm.dd ~ 2016.mm.dd)
 - 대상 S/N :
","",ksehee,2015-02-26 00:00:00.000,2018-11-30 00:00:00.000,intia
